id_aluno_avaliado,id_aluno_avaliador,id_problema,notas
23,18,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.07}"
23,19,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.39}"
23,20,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.21}"
23,21,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.14}"
23,22,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.25}"
23,24,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.45}"
23,25,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.1, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""media"": 1.33}"
23,26,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.4}"
23,27,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""media"": 1.33}"
23,28,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.45}"
23,29,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""media"": 1.3}"
23,30,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""media"": 1.24}"
23,31,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.5, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.44}"
23,32,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.3}"
23,33,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.1}, ""media"": 1.05}"
23,34,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.26}"
23,35,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""media"": 1.09}"
23,36,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""media"": 1.41}"
23,37,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.01}"
23,38,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.26}"
23,39,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.34}"
23,40,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.42}"
23,41,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.28}"
23,42,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.23}"
23,43,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.02}"
23,44,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.1}, ""media"": 1.0}"
23,45,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.38}"
23,46,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.09}"
23,47,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.05}"
23,48,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.06}"
23,49,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.1, ""atitudes"": 1.5}, ""media"": 1.42}"
23,50,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.0}"
23,51,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""media"": 1.03}"
23,52,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.46}"
23,53,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.21}"
23,54,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.14}"
23,55,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.35}"
23,56,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.1}, ""media"": 1.15}"
23,57,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.31}"
23,58,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.19}"
23,59,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.5}, ""media"": 1.03}"
23,61,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.35}"
23,62,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.3}"
23,64,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""media"": 1.31}"
23,71,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.04}"
24,16,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.48}"
24,18,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.38}"
24,19,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.33}"
24,20,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.42}"
24,21,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.5}, ""media"": 1.26}"
24,22,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.21}"
24,23,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.2}"
24,25,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.31}"
24,26,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.25}"
24,27,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.08}"
24,28,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.43}"
24,29,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.2}"
24,30,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.02}"
24,31,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.17}"
24,32,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.07}"
24,33,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.02}"
24,34,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.02}"
24,35,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.1, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.23}"
24,36,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.47}"
24,37,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.44}"
24,38,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.04}"
24,39,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.5}, ""media"": 1.43}"
24,40,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.39}"
24,41,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.11}"
24,42,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.5}, ""media"": 1.04}"
24,43,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.28}"
24,44,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.13}"
24,45,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""media"": 1.1}"
24,46,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.1}, ""media"": 1.35}"
24,47,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.5}"
24,48,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.34}"
24,49,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.47}"
24,50,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.13}"
24,51,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.26}"
24,52,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.34}"
24,53,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.2}, ""media"": 1.5}"
24,54,28,"{""Análise do Problema"": {""conhecimento"": 0.6, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.1, ""atitudes"": 1.1}, ""media"": 1.47}"
24,55,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.18}"
24,56,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.45}"
24,57,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.09}"
24,58,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.16}"
24,59,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.42}"
24,61,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.44}"
24,62,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""media"": 1.26}"
24,64,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.25}"
24,71,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.35}"
25,16,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.07}"
25,18,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.28}"
25,19,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.1, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""media"": 1.43}"
25,20,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.33}"
25,21,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.4}, ""media"": 1.2}"
25,22,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.5, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""media"": 1.29}"
25,23,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.5, ""atitudes"": 1.3}, ""media"": 1.36}"
25,24,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.12}"
25,26,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""media"": 1.21}"
25,27,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.22}"
25,28,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.1}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""media"": 1.35}"
25,29,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.14}"
25,30,28,"{""Análise do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.4}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.45}"
25,31,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.4}, ""media"": 1.47}"
25,32,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.4, ""atitudes"": 1.2}, ""media"": 1.1}"
25,33,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.5, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.1, ""atitudes"": 1.4}, ""media"": 1.15}"
25,34,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""media"": 1.1}"
25,35,28,"{""Análise do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.1, ""atitudes"": 1.3}, ""media"": 1.03}"
25,36,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.5, ""atitudes"": 1.5}, ""Resolução do Problema"": {""conhecimento"": 0.9, ""habilidades"": 1.3, ""atitudes"": 1.2}, ""media"": 1.22}"
25,37,28,"{""Análise do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.4, ""atitudes"": 1.3}, ""Resolução do Problema"": {""conhecimento"": 1.0, ""habilidades"": 1.3, ""atitudes"": 1.1}, ""media"": 1.07}"
25,38,28,"{""Análise do Problema"": {""conhecimento"": 0.7, ""habilidades"": 1.2, ""atitudes"": 1.2}, ""Resolução do Problema"": {""conhecimento"": 0.8, ""habilidades"": 1.2, ""atitudes"": 1.3}, ""media"": 1.12}"
